bioentity	bioentity_name	qualifier	annotation_class	annotation_extension_json	assigned_by	taxon	evidence_type	evidence_with	panther_family	type	bioentity_isoform	reference	date	bioentity_label	taxon_label	isa_partof_closure_label	regulates_closure_label	annotation_class_label	annotation_extension_class_labelannotation_extension_class_closure_label	has_participant_closure_label	term
UniProtKB:Q9H2U1	ATP-dependent DNA/RNA helicase DHX36		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR18934	protein	UniProtKB:Q9H2U1	PMID:18854321	20180717	DHX36	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P10636	Microtubule-associated protein tau		GO:0034605	"{""relationship"": {""relation"": [{""id"": ""BFO:0000066""\, ""label"": ""occurs in""}]\, ""id"": ""CL:0000117""\, ""label"": ""CNS neuron (sensu Vertebrata)""}}"	ParkinsonsUK-UCL	NCBITaxon:9606	TAS		PANTHER:PTHR11501	protein	UniProtKB:P10636	PMID:26363795	20161116	MAPT	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q9NQ40	Solute carrier family 52, riboflavin transporter, member 3		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9D6X5,ensembl:ENSMUSP00000072961	PANTHER:PTHR12929	protein	UniProtKB:Q9NQ40	GO_REF:0000107	20250313	SLC52A3	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P51617	Interleukin-1 receptor-associated kinase 1		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A0A0G2JYX9,ensembl:ENSRNOP00000070832	PANTHER:PTHR24419	protein	UniProtKB:P51617	GO_REF:0000107	20250313	IRAK1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q12798	Centrin-1		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P41209,ensembl:ENSMUSP00000057392	PANTHER:PTHR23050	protein	UniProtKB:Q12798	GO_REF:0000107	20250313	CETN1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P0DMV8	Heat shock 70 kDa protein 1A		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19375	protein	UniProtKB:P0DMV8	PMID:24061851	20150618	HSPA1A	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P0DMV8	Heat shock 70 kDa protein 1A		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19375	protein	UniProtKB:P0DMV8	PMID:9499401	20220602	HSPA1A	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P0DMV8	Heat shock 70 kDa protein 1A		GO:0070370		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00085201	PANTHER:PTHR19375	protein	UniProtKB:P0DMV8	GO_REF:0000117	20250428	HSPA1A	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,heat acclimation,cellular heat acclimation,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,heat acclimation,cellular heat acclimation,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular heat acclimation			cellular_response_to_heat
UniProtKB:P0DMV8	Heat shock 70 kDa protein 1A		GO:0070370		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR19375	protein	UniProtKB:P0DMV8	PMID:21231916	20150618	HSPA1A	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,heat acclimation,cellular heat acclimation,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,heat acclimation,cellular heat acclimation,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular heat acclimation			cellular_response_to_heat
UniProtKB:P0DMV9	Heat shock 70 kDa protein 1B		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR19375	protein	UniProtKB:P0DMV9	PMID:24061851	20150618	HSPA1B	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P0DMV9	Heat shock 70 kDa protein 1B		GO:0070370		UniProt	NCBITaxon:9606	IEA	ARBA:ARBA00085201	PANTHER:PTHR19375	protein	UniProtKB:P0DMV9	GO_REF:0000117	20250428	HSPA1B	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,heat acclimation,cellular heat acclimation,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,heat acclimation,cellular heat acclimation,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular heat acclimation			cellular_response_to_heat
UniProtKB:P0DMV9	Heat shock 70 kDa protein 1B		GO:0070370		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR19375	protein	UniProtKB:P0DMV9	PMID:21231916	20150618	HSPA1B	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,heat acclimation,cellular heat acclimation,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,heat acclimation,cellular heat acclimation,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular heat acclimation			cellular_response_to_heat
UniProtKB:Q6ZMJ2	Scavenger receptor class A member 5		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q8K299,ensembl:ENSMUSP00000022610	PANTHER:PTHR19331	protein	UniProtKB:Q6ZMJ2	GO_REF:0000107	20250313	SCARA5	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:A0A8I5Y5J6,ensembl:ENSRNOP00000076751	PANTHER:PTHR10015	protein	UniProtKB:Q00613	GO_REF:0000107	20250313	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:10359787	20161019	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:10413683	20161018	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		GO_Central	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:10747973	20220602	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:11514557	20161007	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:11583998	20161130	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:12659875	20220602	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:12665592	20220602	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:12917326	20161213	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:14707147	20161012	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:16554823	20161201	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:17897941	20130118	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:21085490	20161212	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:26159920	20161130	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:7760831	20220602	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:7935471	20161125	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:8455624	20161006	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:9222587	20161128	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:9341107	20161012	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:9499401	20220602	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q00613	Heat shock factor protein 1		GO:0034605		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR10015	protein	UniProtKB:Q00613	PMID:9727490	20161006	HSF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P01583	Interleukin-1 alpha		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR10078	protein	UniProtKB:P01583	PMID:12746488	20091130	IL1A	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P08238	Heat shock protein HSP 90-beta		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P11499,ensembl:ENSMUSP00000024739	PANTHER:PTHR11528	protein	UniProtKB:P08238	GO_REF:0000107	20250313	HSP90AB1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P08238	Heat shock protein HSP 90-beta		GO:0034605		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000163629,MGI:MGI:96247,SGD:S000004798,WB:WBGene00000915,CGD:CAL0000201062,MGI:MGI:96250	PANTHER:PTHR11528	protein		GO_REF:0000033	20210904	HSP90AB1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P55072	Transitional endoplasmic reticulum ATPase		GO:0034605		UniProt	NCBITaxon:9606	IMP		PANTHER:PTHR23077	protein	UniProtKB:P55072	PMID:29804830	20180712	VCP	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P62258	14-3-3 protein epsilon		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR18860	protein	UniProtKB:P62258	PMID:12917326	20161213	YWHAE	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P25685	DnaJ homolog subfamily B member 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR24078	protein	UniProtKB:P25685	PMID:9499401	20220602	DNAJB1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P05198	Eukaryotic translation initiation factor 2 subunit 1		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:P68101,ensembl:ENSRNOP00000013375	PANTHER:PTHR10602	protein	UniProtKB:P05198	GO_REF:0000107	20250313	EIF2S1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:P05230	Fibroblast growth factor 1		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR11486	protein	UniProtKB:P05230	PMID:12746488	20091130	FGF1	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:O43464	Serine protease HTRA2, mitochondrial		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR22939	protein	UniProtKB:O43464	PMID:10971580	20131122	HTRA2	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q14568	Heat shock protein HSP 90-alpha A2		GO:0034605		GO_Central	NCBITaxon:9606	IBA	PANTHER:PTN000163629,MGI:MGI:96247,SGD:S000004798,WB:WBGene00000915,CGD:CAL0000201062,MGI:MGI:96250	PANTHER:PTHR11528	protein		GO_REF:0000033	20210904	HSP90AA2P	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q53FT3	Protein Hikeshi		GO:0034605		UniProt	NCBITaxon:9606	IDA		PANTHER:PTHR12925	protein	UniProtKB:Q53FT3	PMID:22541429	20120503	HIKESHI	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q9HBA0	Transient receptor potential cation channel subfamily V member 4		GO:0034605		UniProt	NCBITaxon:9606	ISS	UniProtKB:Q9EPK8	PANTHER:PTHR10582	protein	UniProtKB:Q9HBA0	GO_REF:0000024	20130425	TRPV4	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
UniProtKB:Q9HBA0	Transient receptor potential cation channel subfamily V member 4		GO:0034605		Ensembl	NCBITaxon:9606	IEA	UniProtKB:Q9EPK8,ensembl:ENSMUSP00000071859	PANTHER:PTHR10582	protein	UniProtKB:Q9HBA0	GO_REF:0000107	20250313	TRPV4	Homo sapiens	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	biological_process,response to heat,response to abiotic stimulus,cellular response to heat,response to temperature stimulus,cellular response to stimulus,cellular response to stress,response to stress,cellular process,response to stimulus	cellular response to heat			cellular_response_to_heat
